ID_Padre,Tipo,SHA256_Texto_Padre,Version,ID,Id_Sesion,Fecha,Actor_Original,Actor_Final,Actor_Corregido,Rol_Fuente,Rol_Final,Rol_Corregido,Rol_Detectado_Texto,Rol_Lista_Asistencia,Fuente_Rol,Tipo_Acta,Fuente_Actor,Página,Texto,Tema_Original,Tema_Categoria,Palabra_Clave_Original,Palabra_Clave_Categoria,Texto_Truncado,Duplicado_Exacto,Duplicado_Formula,Nota,ID_Intervencion,Numero_Segmento,Fuente_Texto,Duplicado_Exacto_Origen,Duplicado_Formula_Origen,ID_Bloque_Texto,Estado_Revision,Motivos_Revision,ID_Turno,Relacion_Turno,ID_Antecedente_Continuidad,ID_Ancla_Actor
121,MEMBRESIA_EXTREMO_ANTERIOR,1fd7df4fc59ff688edad4f37f6162a6b6f35d41ed40d4b10070de41079642ed9,Antes,122,RPM-2005-02-10,2005-02-10 00:00:00,Rodrigo Valdés Pulido,Rodrigo Valdés Pulido,NO,Gerente de División Estudios,Gerente de División Estudios,NO,,Gerente de División Estudios,LISTA_ASISTENCIA,,CONTEXTO_REVISADO,19,"5. En principio, los antecedentes acumulados son coherentes con mantener la estrategia de normalización pausada de la política monetaria aplicada desde septiembre pasado, pues ellos parecen insuficientes para modificar de manera significativa el escenario macroeconómico más probable. Sin embargo, si el escenario alternativo de persistencia de las noticias positivas de actividad sigue cobrando importancia, se podría justificar aumentar levemente el ritmo de normalización, aumento que en todo caso podría seguir siendo gradual, en la medida que las presiones inflacionarias actuales se mantengan acotadas. Por lo tanto, las novedades permiten descartar la idea de reducir el ritmo de normalización porque, mientras la inflación siga un curso como el previsto, la situación de mayor crecimiento implicará un mayor uso de las holguras de capacidad que lo anticipado en las proyecciones. 6. Como se ha discutido en otras oportunidades, en esta estrategia de normalización pausada de la política monetaria tienen cabida tanto alzas sucesivas durante algunos meses como pausas en otros, siendo la acumulación de antecedentes mes a mes un elemento fundamental para definir el ritmo preciso. Así, luego de un mes en que se aumentó la tasa de política monetaria, en la estrategia de normalización pausada tienen cabida tanto la mantención de la tasa de política monetaria en esta reunión como un aumento de 25 puntos base. 7. La mayoría de los antecedentes coyunturales apoya un nuevo aumento de tasa de política monetaria en esta reunión. Como se ha visto, por el lado de la inflación efectiva hay relativamente pocas novedades, mientras que el mayor uso de las holguras de capacidad estaría progresando más rápidamente que lo previsto. A ello se suman mejores indicadores de expectativas de hogares y empresas. En este cuadro resulta recomendable continuar transitando hacia una política monetaria más neutral desde el actual nivel considerablemente expansivo, de manera de asegurar que, dados los rezagos que tiene dicha política, el estimulo monetario sea coherente con una inflación proyectada en 3% en el horizonte habitual de política de 12 a 24 meses. 8. Ahora bien, también sería posible justificar mantener la tasa de política monetaria en su nivel actual si se evaluara que detrás del mayor crecimiento existe una expansión especialmente vigorosa del producto potencial, comparable a la del producto efectivo — y, por lo tanto, un cierre de brechas menos pronunciado— y se ponderara más el reducido aumento de los costos laborales. Ambos efectos atenuarían las futuras presiones de precios. La validez de este cuadro, sin embargo, puede ser contrastada con el comportamiento de las medidas de la tendencia inflacionaria, las que deberían mostrar algún grado de estancamiento si las holguras efectivamente fuesen elevadas y persistentes. Aunque las medidas mencionadas siguen aumentando lentamente, todas ellas van en la misma dirección por alrededor de varios meses. 9. En la presente reunión, los elementos tácticos tienen mayor importancia que la habitual. Al respecto cabe considerar, que en los últimos meses la gradualidad del proceso de normalización se ha asociado con pausas en los cambios de la tasa de política monetaria mes por medio. Esta situación ha sido relativamente incorporada en la estructura de precios financieros prevaleciente y, en esta oportunidad, una mayoría relativa del mercado no espera un cambio en la tasa de política monetaria. En efecto, la encuesta a analistas del Banco Central de Chile reveló un expectativa mayoritaria de mantención de la tasa (aunque su fecha de cierre fue previa a la divulgación del Imacec), y las encuestas de los servicios informativos realizadas en el día de ayer también dan cuenta de una expectativa mayoritaria por la mantención de la misma. Un alza sucesiva rompería la secuencia descrita y, posiblemente, sería percibida como un leve aumento del ritmo de normalización.","análisis comparativo de opciones de tasa, gradualidad y factores tácticos",opciones_tpm,estrategia de normalización,otros,NO,NO,NO,Hablante por contexto documentado: HAB-20260908-L13-121 (data/curation/revisiones_hablantes.json; no cotejo PDF); Rol según lista de asistencia: Gerente de División Estudios,RPM-2005-02-10:121:1,1,XLSX_ORIGINAL,NO,NO,RPM-2005-02-10:121:B1,SIN_ALERTAS_AUTOMATICAS,,RPM-2005-02-10:T50,SIN_CONTINUIDAD_CONFIRMADA,,
121,MEMBRESIA_EXTREMO_ANTERIOR,1fd7df4fc59ff688edad4f37f6162a6b6f35d41ed40d4b10070de41079642ed9,Despues,122,RPM-2005-02-10,2005-02-10 00:00:00,Rodrigo Valdés Pulido,Rodrigo Valdés Pulido,NO,Gerente de División Estudios,Gerente de División Estudios,NO,,Gerente de División Estudios,LISTA_ASISTENCIA,,CONTEXTO_REVISADO,19,"5. En principio, los antecedentes acumulados son coherentes con mantener la estrategia de normalización pausada de la política monetaria aplicada desde septiembre pasado, pues ellos parecen insuficientes para modificar de manera significativa el escenario macroeconómico más probable. Sin embargo, si el escenario alternativo de persistencia de las noticias positivas de actividad sigue cobrando importancia, se podría justificar aumentar levemente el ritmo de normalización, aumento que en todo caso podría seguir siendo gradual, en la medida que las presiones inflacionarias actuales se mantengan acotadas. Por lo tanto, las novedades permiten descartar la idea de reducir el ritmo de normalización porque, mientras la inflación siga un curso como el previsto, la situación de mayor crecimiento implicará un mayor uso de las holguras de capacidad que lo anticipado en las proyecciones. 6. Como se ha discutido en otras oportunidades, en esta estrategia de normalización pausada de la política monetaria tienen cabida tanto alzas sucesivas durante algunos meses como pausas en otros, siendo la acumulación de antecedentes mes a mes un elemento fundamental para definir el ritmo preciso. Así, luego de un mes en que se aumentó la tasa de política monetaria, en la estrategia de normalización pausada tienen cabida tanto la mantención de la tasa de política monetaria en esta reunión como un aumento de 25 puntos base. 7. La mayoría de los antecedentes coyunturales apoya un nuevo aumento de tasa de política monetaria en esta reunión. Como se ha visto, por el lado de la inflación efectiva hay relativamente pocas novedades, mientras que el mayor uso de las holguras de capacidad estaría progresando más rápidamente que lo previsto. A ello se suman mejores indicadores de expectativas de hogares y empresas. En este cuadro resulta recomendable continuar transitando hacia una política monetaria más neutral desde el actual nivel considerablemente expansivo, de manera de asegurar que, dados los rezagos que tiene dicha política, el estimulo monetario sea coherente con una inflación proyectada en 3% en el horizonte habitual de política de 12 a 24 meses. 8. Ahora bien, también sería posible justificar mantener la tasa de política monetaria en su nivel actual si se evaluara que detrás del mayor crecimiento existe una expansión especialmente vigorosa del producto potencial, comparable a la del producto efectivo — y, por lo tanto, un cierre de brechas menos pronunciado— y se ponderara más el reducido aumento de los costos laborales. Ambos efectos atenuarían las futuras presiones de precios. La validez de este cuadro, sin embargo, puede ser contrastada con el comportamiento de las medidas de la tendencia inflacionaria, las que deberían mostrar algún grado de estancamiento si las holguras efectivamente fuesen elevadas y persistentes. Aunque las medidas mencionadas siguen aumentando lentamente, todas ellas van en la misma dirección por alrededor de varios meses. 9. En la presente reunión, los elementos tácticos tienen mayor importancia que la habitual. Al respecto cabe considerar, que en los últimos meses la gradualidad del proceso de normalización se ha asociado con pausas en los cambios de la tasa de política monetaria mes por medio. Esta situación ha sido relativamente incorporada en la estructura de precios financieros prevaleciente y, en esta oportunidad, una mayoría relativa del mercado no espera un cambio en la tasa de política monetaria. En efecto, la encuesta a analistas del Banco Central de Chile reveló un expectativa mayoritaria de mantención de la tasa (aunque su fecha de cierre fue previa a la divulgación del Imacec), y las encuestas de los servicios informativos realizadas en el día de ayer también dan cuenta de una expectativa mayoritaria por la mantención de la misma. Un alza sucesiva rompería la secuencia descrita y, posiblemente, sería percibida como un leve aumento del ritmo de normalización.","análisis comparativo de opciones de tasa, gradualidad y factores tácticos",opciones_tpm,estrategia de normalización,otros,NO,NO,NO,Hablante por contexto documentado: HAB-20260908-L13-121 (data/curation/revisiones_hablantes.json; no cotejo PDF); Rol según lista de asistencia: Gerente de División Estudios,RPM-2005-02-10:121:1,1,XLSX_ORIGINAL,NO,NO,RPM-2005-02-10:121:B1,SIN_ALERTAS_AUTOMATICAS,,RPM-2005-02-10:T50,SIN_CONTINUIDAD_CONFIRMADA,,
122,ENLACE_EXTREMO_SIGUIENTE,46d84f2879721fe69c9aabb5647164c2e0a6623d58b0b5214f0d149bd4065013,Antes,123,RPM-2005-02-10,2005-02-10 00:00:00,Rodrigo Valdés Pulido,Rodrigo Valdés Pulido,NO,Gerente de División Estudios,Gerente de División Estudios,NO,,Gerente de División Estudios,LISTA_ASISTENCIA,,SUJETO_ROL_SESION,20,"10. Lo anterior, sin embargo, tiene dos aspectos positivos. Por un lado, validaría el que las proyecciones realizadas en el Informe de Política Monetaria tienen implícito un ritmo de normalización de la política monetaria levemente mayor que el implícito en la estructura que prevalecía antes del cierre estadístico de dicho documento. Las novedades que se han acumulado apoyan dicha validación, al igual que la exigua reacción que tuvieron las tasas de mercado con ese anuncio. Por otro lado, en la medida en que este ritmo de normalización levemente mayor sea percibido por el mercado, disminuye el riesgo de que sea necesario hacer alzas menos pausadas en el futuro ya que, parte de la normalización del estímulo monetario emanaría de acomodos en las tasas de mediano y largo plazo (y de los efectos cambíanos asociados. 11. Finalmente, el señor Gerente de la División Estudios señala, que cabe mencionar que también existe el riesgo táctico de que una decisión de alza no sea bien comprendida y se confunda con un cambio de la estrategia gradual. Este riesgo, sin embargo, debería ser posible de abordar en el comunicado de prensa respectivo.",validación del ritmo de normalización y riesgos tácticos de comunicación,riesgos,comunicación y tasas de mercado,mercados_financieros,NO,NO,NO,Rol según lista de asistencia: Gerente de División Estudios,RPM-2005-02-10:122:1,1,XLSX_ORIGINAL,NO,NO,RPM-2005-02-10:122:B1,SIN_ALERTAS_AUTOMATICAS,,RPM-2005-02-10:T51,INICIO_EXPLICITO,,RPM-2005-02-10:122:1
122,ENLACE_EXTREMO_SIGUIENTE,46d84f2879721fe69c9aabb5647164c2e0a6623d58b0b5214f0d149bd4065013,Despues,123,RPM-2005-02-10,2005-02-10 00:00:00,Rodrigo Valdés Pulido,Rodrigo Valdés Pulido,NO,Gerente de División Estudios,Gerente de División Estudios,NO,,Gerente de División Estudios,LISTA_ASISTENCIA,,SUJETO_ROL_SESION,20,"10. Lo anterior, sin embargo, tiene dos aspectos positivos. Por un lado, validaría el que las proyecciones realizadas en el Informe de Política Monetaria tienen implícito un ritmo de normalización de la política monetaria levemente mayor que el implícito en la estructura que prevalecía antes del cierre estadístico de dicho documento. Las novedades que se han acumulado apoyan dicha validación, al igual que la exigua reacción que tuvieron las tasas de mercado con ese anuncio. Por otro lado, en la medida en que este ritmo de normalización levemente mayor sea percibido por el mercado, disminuye el riesgo de que sea necesario hacer alzas menos pausadas en el futuro ya que, parte de la normalización del estímulo monetario emanaría de acomodos en las tasas de mediano y largo plazo (y de los efectos cambíanos asociados. 11. Finalmente, el señor Gerente de la División Estudios señala, que cabe mencionar que también existe el riesgo táctico de que una decisión de alza no sea bien comprendida y se confunda con un cambio de la estrategia gradual. Este riesgo, sin embargo, debería ser posible de abordar en el comunicado de prensa respectivo.",validación del ritmo de normalización y riesgos tácticos de comunicación,riesgos,comunicación y tasas de mercado,mercados_financieros,NO,NO,NO,Rol según lista de asistencia: Gerente de División Estudios,RPM-2005-02-10:122:1,1,XLSX_ORIGINAL,NO,NO,RPM-2005-02-10:122:B1,SIN_ALERTAS_AUTOMATICAS,,RPM-2005-02-10:T50,CONTINUIDAD_REVISADA,RPM-2005-02-10:121:1,RPM-2005-02-10:122:1
727,MEMBRESIA_EXTREMO_ANTERIOR,bd50b967cae2dde601931f5df0eac5638ddfd6bec2cdea185dae705309046d4d,Antes,982,RPM-2006-06-15,2006-06-15 00:00:00,Vittorio Corbo Lioi,Vittorio Corbo Lioi,NO,Presidente del Banco Central,Presidente del Banco Central,NO,,Presidente del Banco Central,LISTA_ASISTENCIA,,SUJETO_ROL_SESION,12,"Al respecto, el señor Presidente hace presente que se tomó nota de lo solicitado
por el Consejero señor Manuel Marfán y encarga que se estudie el tema.
El Presidente, señor Vittorio Corbo, suspende la Sesión a las 13:15 horas e
informa que la misma se reanudará a las 16:00 horas.","conclusión del debate matutino, suspensión a las 13:15, reanudación a las 16:15 e inicio presentación de opciones",opciones_tpm,suspensión y reanudación de la sesión,apertura_cierre,NO,NO,NO,Rol según lista de asistencia: Presidente del Banco Central,RPM-2006-06-15:727:1,1,XLSX_ORIGINAL,NO,NO,RPM-2006-06-15:727:B1,SIN_ALERTAS_AUTOMATICAS,,RPM-2006-06-15:T54,INICIO_EXPLICITO,,RPM-2006-06-15:727:1
727,MEMBRESIA_EXTREMO_ANTERIOR,bd50b967cae2dde601931f5df0eac5638ddfd6bec2cdea185dae705309046d4d,Antes,983,RPM-2006-06-15,2006-06-15 00:00:00,Vittorio Corbo Lioi,Consejo del Banco Central de Chile,SI,Presidente del Banco Central,Consejo,SI,,,ACTA_INSTITUCIONAL,META_SESION,ACTA/META,12,"Siendo las 16:15 horas, se reanuda la Sesión de Política Monetaria N° 94.
Se integra a la Sesión de Política Monetaria, el Ministro de Hacienda señor
Andrés Velasco Srañes.","conclusión del debate matutino, suspensión a las 13:15, reanudación a las 16:15 e inicio presentación de opciones",opciones_tpm,suspensión y reanudación de la sesión,apertura_cierre,NO,NO,NO,,RPM-2006-06-15:727:2,2,XLSX_ORIGINAL,NO,NO,RPM-2006-06-15:727:B2,SIN_ALERTAS_AUTOMATICAS,,RPM-2006-06-15:T55,INSTITUCIONAL,,
727,MEMBRESIA_EXTREMO_ANTERIOR,bd50b967cae2dde601931f5df0eac5638ddfd6bec2cdea185dae705309046d4d,Antes,984,RPM-2006-06-15,2006-06-15 00:00:00,Vittorio Corbo Lioi,Vittorio Corbo Lioi,NO,Presidente del Banco Central,Presidente del Banco Central,NO,,Presidente del Banco Central,LISTA_ASISTENCIA,,SUJETO_ROL_NOMBRE,12,"A continuación, el Presidente, don Vittorio Corbo, solicita al Gerente de División
Estudios, don Rodrigo Valdés, que presente las Opciones de Política Monetaria.","conclusión del debate matutino, suspensión a las 13:15, reanudación a las 16:15 e inicio presentación de opciones",opciones_tpm,suspensión y reanudación de la sesión,apertura_cierre,NO,NO,NO,Fórmula procedimental revisada: FORM-20260907-PRESENTACION-VALDES; Rol según lista de asistencia: Presidente del Banco Central,RPM-2006-06-15:727:3,3,XLSX_ORIGINAL,NO,NO,RPM-2006-06-15:727:B3,SIN_ALERTAS_AUTOMATICAS,,RPM-2006-06-15:T56,INICIO_EXPLICITO,,RPM-2006-06-15:727:3
727,MEMBRESIA_EXTREMO_ANTERIOR,bd50b967cae2dde601931f5df0eac5638ddfd6bec2cdea185dae705309046d4d,Antes,985,RPM-2006-06-15,2006-06-15 00:00:00,Vittorio Corbo Lioi,Rodrigo Valdés Pulido,SI,Presidente del Banco Central,Gerente de División Estudios,SI,,Gerente de División Estudios,LISTA_ASISTENCIA,,CONTEXTO_REVISADO,12,El señor Gerente de División mencionado informó lo siguiente:,"conclusión del debate matutino, suspensión a las 13:15, reanudación a las 16:15 e inicio presentación de opciones",opciones_tpm,suspensión y reanudación de la sesión,apertura_cierre,NO,NO,NO,Hablante por contexto documentado: HAB-20260908-L14-727 (data/curation/revisiones_hablantes.json; no cotejo PDF); Rol según lista de asistencia: Gerente de División Estudios,RPM-2006-06-15:727:4,4,XLSX_ORIGINAL,NO,NO,RPM-2006-06-15:727:B4,SIN_ALERTAS_AUTOMATICAS,,RPM-2006-06-15:T57,SIN_CONTINUIDAD_CONFIRMADA,,
727,MEMBRESIA_EXTREMO_ANTERIOR,bd50b967cae2dde601931f5df0eac5638ddfd6bec2cdea185dae705309046d4d,Despues,982,RPM-2006-06-15,2006-06-15 00:00:00,Vittorio Corbo Lioi,Vittorio Corbo Lioi,NO,Presidente del Banco Central,Presidente del Banco Central,NO,,Presidente del Banco Central,LISTA_ASISTENCIA,,SUJETO_ROL_SESION,12,"Al respecto, el señor Presidente hace presente que se tomó nota de lo solicitado
por el Consejero señor Manuel Marfán y encarga que se estudie el tema.
El Presidente, señor Vittorio Corbo, suspende la Sesión a las 13:15 horas e
informa que la misma se reanudará a las 16:00 horas.","conclusión del debate matutino, suspensión a las 13:15, reanudación a las 16:15 e inicio presentación de opciones",opciones_tpm,suspensión y reanudación de la sesión,apertura_cierre,NO,NO,NO,Rol según lista de asistencia: Presidente del Banco Central,RPM-2006-06-15:727:1,1,XLSX_ORIGINAL,NO,NO,RPM-2006-06-15:727:B1,SIN_ALERTAS_AUTOMATICAS,,RPM-2006-06-15:T54,INICIO_EXPLICITO,,RPM-2006-06-15:727:1
727,MEMBRESIA_EXTREMO_ANTERIOR,bd50b967cae2dde601931f5df0eac5638ddfd6bec2cdea185dae705309046d4d,Despues,983,RPM-2006-06-15,2006-06-15 00:00:00,Vittorio Corbo Lioi,Consejo del Banco Central de Chile,SI,Presidente del Banco Central,Consejo,SI,,,ACTA_INSTITUCIONAL,META_SESION,ACTA/META,12,"Siendo las 16:15 horas, se reanuda la Sesión de Política Monetaria N° 94.
Se integra a la Sesión de Política Monetaria, el Ministro de Hacienda señor
Andrés Velasco Srañes.","conclusión del debate matutino, suspensión a las 13:15, reanudación a las 16:15 e inicio presentación de opciones",opciones_tpm,suspensión y reanudación de la sesión,apertura_cierre,NO,NO,NO,,RPM-2006-06-15:727:2,2,XLSX_ORIGINAL,NO,NO,RPM-2006-06-15:727:B2,SIN_ALERTAS_AUTOMATICAS,,RPM-2006-06-15:T55,INSTITUCIONAL,,
