Tipo_Cambio,ID_Padre,SHA256_Texto_Padre,Fecha,IDs_Antes,Actores_Antes,ID_Actual,Actor_Actual,Fuente_Actor,Tipo_Acta,ID_Turno,Relacion_Turno,Alertas_Actuales,Texto_Actual
METADATOS_ATRIBUCION,178,652f4f30978b72c57dba90549181aedf6c1e6c6dfcdc80b4c72295d2868a45c4,2005-03-10,179;180,Rodrigo Valdés Pulido;Vittorio Corbo Lioi,179,Rodrigo Valdés Pulido,CONTEXTO_REVISADO,,RPM-2005-03-10:T27,SIN_CONTINUIDAD_CONFIRMADA,,"A l respecto, el señor Gerente de División señala que; 1. En la reunión de política monetaria de febrero, el Consejo decidió aumentar la tasa de interés de política en 25 puntos base a 2,75%. En esta decisión se consideró que las distintas mediciones de la tendencia inflacionaria seguían aumentando gradualmente, que el cierre de las brechas de capacidad seguía progresando y se mantenía un marcado estímulo monetario. El ajuste de la tasa de política monetaria era coherente con la estrategia de normalización pausada del impulso monetario iniciada en septiembre del año pasado y reafirmaba lo previsto en el Informe de Política Monetaria de enero, al mismo tiempo que reducía el riesgo de ajustes abruptos en el futuro. 2. La minuta de antecedentes preparada para esta reunión da cuenta de que se sigue desarrollando un cuadro macroeconómico similar al previsto en el Informe de Política Monetaria, el que incluye un ritmo de crecimiento de la actividad mayor que el crecimiento potencial y una inflación de tendencia que gradualmente vuelve al rango meta gracias a una normalización pausada de la política monetaria. 3. En efecto, los últimos antecedentes disponibles confirman que la inflación de tendencia sigue aumentando lentamente, a pesar de los vaivenes que exhibe la inflación mensual, los que se explican por cambios en las tarifas reguladas. A su vez, las distintas medidas de expectativas de inflación han continuado normalizándose, llegando a cerca de 3% las de m ayor plazo, mientras los costos laborales y las remuneraciones también han repuntado levemente. Por su parte, el crecimiento de la actividad y del empleo presentan velocidades de expansión instantánea algo menores que en meses pasados, pero aum entos anuales aún superiores a sus tendencias. Los indicadores de consumo se mantienen robustos, al igual que las expectativas de hogares y empresas. Las mayores diferencias con respecto al escenario base se dan en las importaciones de bienes de capital, que siguen sorprendiendo al no dar muestras de atenuar su marcado dinamismo, y en los precios del cobre y del petróleo, que se han mantenido por encima de lo proyectado, lo que motiva revisiones al alza de sus trayectorias esperadas. También resalta el aumento de las tasas de interés de largo plazo en Estados Unidos de América. 4. Con estos antecedentes, considerando el aumento de la tasa de interés de la reunión pasada, las opciones más plausibles son mantener la tasa de política monetaria o aum entarla en 25 puntos base. 5. Al aum entar su sintonía con el último escenario de proyecciones, los antecedentes acum ulados son coherentes con mantener la estrategia de normalización pausada de la política monetaria aplicada desde septiembre pasado. El escenario alternativo de persistencia en las noticias positivas de actividad, por encima del escenario central — que se discutió en el último par de meses y que podría justificar un leve aumento del ritmo de normalización— , parece ahora algo menos probable. En el otro extremo, las novedades tam poco apoyan la idea de reducir el ritmo de normalización. De hecho, la inflación continúa un curso como el previsto, en un escenario que incluye una gradual normalización de la política monetaria. 6. Como se ha discutido en otras oportunidades, en la estrategia de normalización pausada de la política monetaria tienen cabida tanto alzas sucesivas durante algunos meses como pausas en otros, siendo la acumulación de antecedentes mes a mes un elemento fundam ental para definir el ritmo preciso de los ajustes. En este marco, luego de dos mes consecutivos en que se aumentó la tasa de política monetaria, es posible justificar m antener la tasa de política monetaria. La ausencia de novedades mayores en la trayectoria de la inflación y de la actividad apoyan esta alternativa, al igual que la moderación del rápido crecimiento que exhibian algunos indicadores de actividad y empleo. El hecho de que los costos laborales continúen en una trayectoria acotada igualmente sugiere que se puede realizar una pausa. Finalmente, el riesgo de que tres alzas sucesivas se interpreten como un aumento del ritmo de normalización por encima del que se ha considerado como adecuado para el escenario más probable, también respalda esta opción. 7. Por otra parte, también es posible justificar un aumento de la tasa de política monetaria si se pondera más el riesgo de que persistan los mayores precios del petróleo y del cobre, con presiones de costo directas del primero y un posible panorama de mayor actividad del segundo. A esto se suma el vigor que muestran las importaciones de bienes de capital, que pueden señalar un ciclo expansivo de la economía más pronunciado. Sin embargo, considerando que la inflación actualmente se ubica cerca del piso del rango meta, se puede argumentar que no es necesario tomar acciones preventivas ante riesgos que aún no se materializan y cuyos efectos cuantitativos sobre la inflación dependen críticamente de sus consecuencias sobre terceras variables, incluyendo el tipo de cambio, el PIB efectivo y el potencial, 8. También es posible justificar un aumento de la tasa de política monetaria en esta reunión considerando que la política monetaria continúa siendo considerablemente expansiva a pesar de los ajustes ya realizados. Por ejemplo, las tasas reajustables a cinco y diez años han disminuido cerca de 60 puntos base desde fines de diciembre, mientras la compensación inflacionaria ha aumentado entre 50 puntos base y 80 puntos base, según el plazo, desde comienzos de enero. Con todo, cabe destacar que durante el último mes la curva forward sí ha mostrado un desplazamiento acotado, cercano a 25 puntos base para el horizonte de política. 9. Finalmente, cabe destacar que para esta reunión la mayoría de las encuestas indican que poco más de la mitad de los agentes interrogados no espera cambios de la tasa de política monetaria, por lo que la mantención no debería tener consecuencias mayores sobre los precios de los activos y las expectativas futuras de política monetaria. La excepción es la encuesta a mesas de dinero del Banco Central de Chile, en que una mayoría espera un aumento de 25 puntos base."
METADATOS_ATRIBUCION,178,652f4f30978b72c57dba90549181aedf6c1e6c6dfcdc80b4c72295d2868a45c4,2005-03-10,179;180,Rodrigo Valdés Pulido;Vittorio Corbo Lioi,180,Vittorio Corbo Lioi,SUJETO_ROL_NOMBRE,,RPM-2005-03-10:T28,INICIO_EXPLICITO,,"El Presidente, don Vittorio Corbo ofrece la palabra para comentarios."
METADATOS_ATRIBUCION,214,59621219a98a0640a272d6c40555e25b621ab0acb45f9f293dbb4dd1bdf9f092,2005-04-07,248;249;250;251;252,Vittorio Corbo Lioi;Consejo del Banco Central de Chile;Vittorio Corbo Lioi;Rodrigo Valdés Pulido;Vittorio Corbo Lioi,248,Vittorio Corbo Lioi,SUJETO_ROL_NOMBRE,,RPM-2005-04-07:T45,INICIO_EXPLICITO,,"El Presidente, señor Vittorio Corbo, suspende la Sesión a las 12,50 horas e informa que la misma se reanudará a las 16,00 horas."
METADATOS_ATRIBUCION,214,59621219a98a0640a272d6c40555e25b621ab0acb45f9f293dbb4dd1bdf9f092,2005-04-07,248;249;250;251;252,Vittorio Corbo Lioi;Consejo del Banco Central de Chile;Vittorio Corbo Lioi;Rodrigo Valdés Pulido;Vittorio Corbo Lioi,249,Consejo del Banco Central de Chile,ACTA/META,META_SESION,RPM-2005-04-07:T46,INSTITUCIONAL,,"Siendo las 16,00 horas, se reanuda la Sesión de Política Monetaria N° 76, con la incorporación de la Ministra de Hacienda Subrogante, señora María Eugenia Wagner Brizzi y de la señora Bernardita Piedrabuena Keymer, Asesora del Ministerio de Hacienda. Se deja constancia que no se encuentra presente en la Sala, la Secretaria Ejecutiva del Gabinete de la Presidencia, señora Cecilia Feliú Carrizo."
METADATOS_ATRIBUCION,214,59621219a98a0640a272d6c40555e25b621ab0acb45f9f293dbb4dd1bdf9f092,2005-04-07,248;249;250;251;252,Vittorio Corbo Lioi;Consejo del Banco Central de Chile;Vittorio Corbo Lioi;Rodrigo Valdés Pulido;Vittorio Corbo Lioi,250,Vittorio Corbo Lioi,SUJETO_ROL_NOMBRE,,RPM-2005-04-07:T47,INICIO_EXPLICITO,,"A continuación el Presidente don Vittorio Corbo solicita al Gerente de División Estudios, don Rodrigo Valdés, que presente las Opciones de Política Monetaria."
METADATOS_ATRIBUCION,214,59621219a98a0640a272d6c40555e25b621ab0acb45f9f293dbb4dd1bdf9f092,2005-04-07,248;249;250;251;252,Vittorio Corbo Lioi;Consejo del Banco Central de Chile;Vittorio Corbo Lioi;Rodrigo Valdés Pulido;Vittorio Corbo Lioi,251,Rodrigo Valdés Pulido,CONTEXTO_REVISADO,,RPM-2005-04-07:T48,SIN_CONTINUIDAD_CONFIRMADA,,"Al respecto, el señor Gerente de División señala que: 1. En la reunión de política monetaria de marzo, el Consejo decidió mantener la tasa de interés de política en 2,75%. En esta decisión se consideró que la inflación y el crecimiento de la actividad tenían un comportamiento coherente con el panorama previsto en el último Informe de Política Monetaria. Por un lado, si bien las velocidades de expansión instantánea eran algo menores que en meses pasados, el crecimiento era sólido y mayor que el de tendencia, apoyado por un entorno internacional favorable y condiciones monetarias en Chile que continuaban siendo claramente expansivas. Por otro lado, más allá de los vaivenes que originaban los cambios de algunas tarifas reguladas, las distintas mediciones de la tendencia inflacionaria seguían aumentando gradualmente, en línea con las proyecciones. Se comunicó expresamente que la decisión de mantener la tasa de política monetaria en esa oportunidad no modificaba la expectativa de reducción pausada del impulso monetario. i 2. La minuta de antecedentes preparada para esta reunión da cuenta de que la marcha de la economía continúa siendo similar a la prevista en el Informe de Política Monetaria, incluyendo un ritmo de crecimiento de la actividad mayor que el crecimiento potencial y una inflación de tendencia que gradualmente vuelve al rango meta. 3. En efecto, los últimos antecedentes disponibles confirman que la inflación de tendencia sigue aumentando gradualmente, más allá de los vaivenes que provoca el alza del precio del petróleo sobre la inflación mensual, tanto por su incidencia directa como a través de las tarifas reguladas. A ello se agrega un aumento en la tasa de crecimiento anual de los salarios y la detención de la caída en doce meses de los costos laborales unitarios. Por su parte, más allá de fenómenos puntuales en algunos sectores de recursos naturales y efectos calendario, el crecimiento de la actividad continúa sólido. Al mismo tiempo, la atenuación de las inusitadas tasas de expansión instantánea que exhibían el empleo y las importaciones de bienes de capital en meses pasados, así como la moderación de las expectativas de hogares y empresas, hacen menos probable el escenario de riesgo de crecimiento muy por encima del escenario central. Las mayores diferencias con respecto al escenario base se siguen dando en los precios del cobre y del petróleo, que se han mantenido por encima de lo proyectado, lo que motiva nuevas revisiones al alza de sus trayectorias esperadas. 4. Con estos antecedentes, las opciones a analizar son aumentar la tasa de política monetaria, en una magnitud a evaluar, o mantenerla en su nivel actual. 5. Al mantener su sintonía con el último escenario de proyecciones, los antecedentes acumulados son coherentes con mantener la estrategia de normalización pausada de la política monetaria iniciada en septiembre pasado. Un escenario de crecimiento por encima del escenario central —que se analizó a fines del año pasado y que podía justificar un leve aumento del ritmo de normalización— parece ahora algo menos probable. 6. En el otro extremo, las novedades permiten descartar la idea de reducir el ritmo de normalización. Las distintas medidas de la tendencia inflacionaria han continuado aumentando gradualmente por más de nueve meses, y la inflación subyacente IPCX1 ha seguido un curso similar al previsto en las proyecciones. Considerando que la política monetaria sigue siendo claramente expansiva, es necesario continuar con su normalización para asegurar el control sostenible de la inflación y del crecimiento. A esto se agregan los inesperadamente altos precios a los que ha llegado el petróleo, que mecánicamente tienen una incidencia sobre el nivel de precios, pero cuyos efectos de segunda vuelta sobre la inflación requieren de especial atención. Si bien estos mayores precios constituyen un shock de oferta, cuya respuesta de política puede ser distinta a la de un shock de demanda cuando existe credibilidad, es difícil argumentar que debe acompañarse de una política más expansiva. 7. Como se ha analizado en otras ocasiones, la oportunidad precisa de los aumentos de la tasa de política monetaria dependen críticamente de la acumulación de antecedentes. En particular, en esta reunión se justifica aumentar la tasa de política monetaria si se considera que el escenario central se continúa validando y este escenario incluye la gradual normalización de la política monetaria. A esto se suma el mayor dinamismo que exhiben los salarios, los efectos que tienen los mejores términos de intercambio que está enfrentando la economía nacional gracias al mayor precio del cobre, y el hecho de que las tasas de interés en UF de mediano y largo plazo continúan en niveles bajos. Una decisión de este tipo, además, evita arriesgar la necesidad de alzas mayores en el futuro. 8. En principio, se podría argumentar a favor de mantener la tasa de política monetaria si se ponderara más que la velocidad de crecimiento de la economía ha disminuido en los últimos meses desde niveles elevados, que el PIB de tendencia parece estar creciendo más rápidamente gracias a la inversión y la mayor fuerza de trabajo, y que los costos laborales unitarios continúan bien contenidos, incluso considerando que el crecimiento de los salarios es mayor, pues siguen en niveles acotados. No obstante, como se ha discutido en otras oportunidades, el hecho de que las medidas de la tendencia inflacionaria vayan todas simultáneamente en aumento, no valida la hipótesis de que las holguras sean mayores. Adicionalmente, también se podría justificar la mantención en caso de que se deseara indicar que el ritmo pausado puede incluir pausas más prolongadas que un mes. 9. Respecto del monto del ajuste en la tasa de política monetaria, se estima que la opción más adecuada en esta oportunidad es de 25 puntos base. En efecto, es difícil justificar un alza mayor cuando los riesgos de un escenario de dinamismo “excesivo” han disminuido y las expectativas de inflación se mantienen bien contenidas. Asimismo, se estima que analizar un alza mayor a 25 puntos base, tiene más que ver con la posibilidad de señalar la decisión más probable de la próxima reunión, tema en sí mismo importante. La decisión efectiva, sin embargo, dependerá de los antecedentes nuevos que se acumulen hasta esa fecha, incluyendo el análisis que se realizará para el Informe de Política Monetaria. 10. Finalmente, cabe destacar que para esta reunión todas las encuestas indican una expectativa mayoritaria de alza de 25 puntos base, por lo que un alza de esa magnitud no debería tener consecuencias en la estructura de precios financieros."
METADATOS_ATRIBUCION,214,59621219a98a0640a272d6c40555e25b621ab0acb45f9f293dbb4dd1bdf9f092,2005-04-07,248;249;250;251;252,Vittorio Corbo Lioi;Consejo del Banco Central de Chile;Vittorio Corbo Lioi;Rodrigo Valdés Pulido;Vittorio Corbo Lioi,252,Vittorio Corbo Lioi,SUJETO_ROL_NOMBRE,,RPM-2005-04-07:T49,INICIO_EXPLICITO,,"El Presidente, don Vittorio Corbo ofrece la palabra para comentarios."
METADATOS_ATRIBUCION,288,20574c48f323e6f7e46f4215ce96d7c77224a84faddb02e2faa31fc1aea7e754,2005-06-09,341;342;343;344;345;346;347,Vittorio Corbo Lioi;Consejo del Banco Central de Chile;Vittorio Corbo Lioi;Rodrigo Valdés Pulido;Vittorio Corbo Lioi;Klaus Schmidt-Hebbel Dunker;Esteban Jadresic Marinovic,341,Vittorio Corbo Lioi,SUJETO_ROL_NOMBRE,,RPM-2005-06-09:T21,INICIO_EXPLICITO,,"El Presidente, señor Vittorio Corbo, suspende la Sesión a las 13:10 horas e informa que la misma se reanudará a las 16:00 horas."
METADATOS_ATRIBUCION,288,20574c48f323e6f7e46f4215ce96d7c77224a84faddb02e2faa31fc1aea7e754,2005-06-09,341;342;343;344;345;346;347,Vittorio Corbo Lioi;Consejo del Banco Central de Chile;Vittorio Corbo Lioi;Rodrigo Valdés Pulido;Vittorio Corbo Lioi;Klaus Schmidt-Hebbel Dunker;Esteban Jadresic Marinovic,342,Consejo del Banco Central de Chile,ACTA/META,META_SESION,RPM-2005-06-09:T22,INSTITUCIONAL,,"Siendo las 16:00 horas, se reanuda la Sesión de Política Monetaria N° 79. Se deja constancia que no se encuentra presente en la Sala, la Secretaria Ejecutiva del Gabinete de la Presidencia, señora Cecilia Feliú Carrizo."
METADATOS_ATRIBUCION,288,20574c48f323e6f7e46f4215ce96d7c77224a84faddb02e2faa31fc1aea7e754,2005-06-09,341;342;343;344;345;346;347,Vittorio Corbo Lioi;Consejo del Banco Central de Chile;Vittorio Corbo Lioi;Rodrigo Valdés Pulido;Vittorio Corbo Lioi;Klaus Schmidt-Hebbel Dunker;Esteban Jadresic Marinovic,343,Vittorio Corbo Lioi,SUJETO_ROL_NOMBRE,,RPM-2005-06-09:T23,INICIO_EXPLICITO,,"A continuación el Presidente don Vittorio Corbo solicita al Gerente de División Estudios, don Rodrigo Valdés, que presente las Opciones de Política Monetaria."
