Tipo_Cambio,ID_Padre,SHA256_Texto_Padre,Fecha,IDs_Antes,Actores_Antes,ID_Actual,Actor_Actual,Fuente_Actor,Tipo_Acta,ID_Turno,Relacion_Turno,Alertas_Actuales,Texto_Actual
ESTRUCTURAL,2668,7696cae883f2ac1a8f1761e6a582e04c3f16b1697089534135a840419f6a5eb0,2009-08-13,3815;3816,José De Gregorio Rebeco;Claudio Soto Gamboa,3815,José De Gregorio Rebeco,SUJETO_ROL_NOMBRE,,RPM-2009-08-13:T29,INICIO_EXPLICITO,,"El Presidente señor De Gregorio expresa que siempre tiene dudas respecto de ese indicador, porque una vez que se ha declarado la intención de llevar a cabo proyectos para un determinado año, lo que es el catastro casi por definición, hay algunos que se empiezan a cancelar a medida que transcurre el tiempo, por lo que resulta natural una declinación de los mismos en los años más cercanos."
ESTRUCTURAL,2668,7696cae883f2ac1a8f1761e6a582e04c3f16b1697089534135a840419f6a5eb0,2009-08-13,3815;3816,José De Gregorio Rebeco;Claudio Soto Gamboa,3816,Pablo García Silva,CONTEXTO_REVISADO,,RPM-2009-08-13:T30,SIN_CONTINUIDAD_CONFIRMADA,,"El Gerente de División de Estudios comenta que ese patrón está determinado históricamente y que, dado que lo normal es que se estén incorporando proyectos para el futuro, siempre está subiendo la perspectiva de proyectos hacia dos o tres años más."
ESTRUCTURAL,2668,7696cae883f2ac1a8f1761e6a582e04c3f16b1697089534135a840419f6a5eb0,2009-08-13,3815;3816,José De Gregorio Rebeco;Claudio Soto Gamboa,3817,Claudio Soto Gamboa,SUJETO_ROL_SESION,,RPM-2009-08-13:T31,INICIO_EXPLICITO,,"El Gerente de Análisis Macroeconómico, en tanto, acota que hay una correlación bastante alta entre el stock de proyectos a lo largo de cinco años y el ciclo. Por otra parte, el señor Claudio Soto informa que las perspectivas de los empresarios en general muestran una cierta recuperación, destacando que no es solo el indicador del comercio el que exhibe una mayor recuperación, sino que es el único cuyo IMCE está sobre 50 puntos, esto es, que ya está en terreno positivo. Especial mención hace también del indicador de ventas de viviendas, el que ha mejorado de manera sostenida a lo largo del presente año, luego de la fuerte caída que experimentó a fines de 2008. Agrega que dicho repunte ha sido corroborado por la Cámara Chilena de la Construcción y Collect, y ha significado una caída importante en el número de meses necesarios para agotar los stocks, los que. de todas maneras, están por encima de los promedios de los últimos diez años. A continuación, el Gerente de Análisis Macroeconómico se refiere a una desagrupación entre viviendas de menos de 2.000 Unidades de Fomento y de más de 2.000 Unidades de Fomento, que incluyen casas y departamentos. Al respecto, señala que se observa que la caída en las ventas de fines de 2008 fue bastante generalizada, ya que no comprendió a un tipo de vivienda en particular. Al proseguir con su exposición, el Gerente señor Claudio Soto informa que se está proyectando un IMACEC en torno a -3% para julio, cifra que es algo mayor que lo que proyectaría el modelo con energía. Este último, índica, proyectó un -5% para junio, mientras que el IMACEC fue de -4%. Dada esa diferencia, de alguna manera se está considerando el juicio que viene de la otra parte del análisis para hacer la proyección de dicho índice; no es lo que sale directamente del modelo de energía, aclara. Luego, hace presente que la corrección de la proyección del PIB del segundo trimestre arroja una estimación de hasta -4,4%, mientras que la proyección para el tercer trimestre se está corrigiendo al alza, desde -2,1 hasta -1,7%. Informa que, en términos sectoriales, las correcciones más importantes en el tercer trimestre son en minería y en el sector resto y, dentro de este, fundamentalmente industria y comercio."
SOLO_METADATOS,2719,e01e62d856277cddd3c7424dee60af7bc206a93143b9d71622d0ebcebc9ddc19,2009-10-13,3921;3922,José De Gregorio Rebeco;Sergio Lehmann Beresi,3922,José De Gregorio Rebeco,SUJETO_ROL_NOMBRE,,RPM-2009-10-13:T7,INICIO_EXPLICITO,,"El Presidente, señor José De Gregorio, en tanto, complementa lo expuesto, indicando que parte de la venta de casas nuevas se refiere a enajenaciones efectuadas por los bancos correspondientes a aquellas que adquirieron con motivo de la crisis."
SOLO_METADATOS,2719,e01e62d856277cddd3c7424dee60af7bc206a93143b9d71622d0ebcebc9ddc19,2009-10-13,3921;3922,José De Gregorio Rebeco;Sergio Lehmann Beresi,3923,Sergio Lehmann Beresi,SUJETO_NOMBRE,,RPM-2009-10-13:T8,INICIO_EXPLICITO,,"El señor Lehmann concuerda con que ello constituye claramente un riesgo importante para el desarrollo de la economía americana el próximo año. De hecho, hace presente que los préstamos bancarios, tanto de consumo como comerciales, industriales e hipotecarios, están cayendo, precisamente porque uno de los riesgos importantes, como expresó el Gerente de División de Estudios, está asociado con el negocio de propiedades comerciales. Añade que la deuda hipotecaria comercial tendió a estabilizarse, pero que el último registro da cuenta de una caída, y que los préstamos hipotecarios comerciales se han tornado negativos, en el sentido que los préstamos que se conceden son inferiores a las amortizaciones que se están realizando, por lo que el flujo es negativo."
SOLO_METADATOS,2724,c5d864f739c9664cf1a51aa542e584e94a1d061eabae7d9db03bdd436552fdb2,2009-10-13,3930;3931,Pablo García Silva;Sergio Lehmann Beresi,3931,Pablo García Silva,SUJETO_NOMBRE,,RPM-2009-10-13:T16,INICIO_EXPLICITO,,"El señor Pablo García, en tanto, agrega que la diferencia se evidencia más en política monetaria que en política fiscal, en razón de que, en general, en esta última no se han aplicado nuevos estímulos de este carácter en ninguna economía."
SOLO_METADATOS,2724,c5d864f739c9664cf1a51aa542e584e94a1d061eabae7d9db03bdd436552fdb2,2009-10-13,3930;3931,Pablo García Silva;Sergio Lehmann Beresi,3932,Sergio Lehmann Beresi,SUJETO_ROL_SESION,,RPM-2009-10-13:T17,INICIO_EXPLICITO,,"El Gerente de Análisis Internacional continúa, informando que las tasas largas han tendido a disminuir, particularmente en Estados Unidos de América, y se muestran más estables en el caso de la zona Euro. Por su parte, las tasas de mediano plazo están más estables, en general, lo que está asociado a un mayor interés por invertir en Bonos del Tesoro que lo anticipado. Las licitaciones de bonos, explica, han sido particularmente exitosas y, junto con ello, la FED ha estado reafirmando, de alguna manera, que mantendría la tasa de política monetaria en los niveles actuales durante un largo período."
SOLO_METADATOS,2729,3d49ac2056f15fb707b4bc08367ae9ab56b264d5555f97d52886d21c500d0c4f,2009-10-13,3939,Jorge Desormeaux Jiménez,3940,Jorge Desormeaux Jiménez,SUJETO_ROL_NOMBRE,,RPM-2009-10-13:T23,INICIO_EXPLICITO,,"El Vicepresidente, señor Jorge Desormeaux, alude al recuento efectuado por el señor Pablo García sobre su visita a la última reunión del Fondo Monetario Internacional y del Banco Mundial, en que informó que algunos agentes manifestaban que el precio del petróleo podría reducirse drásticamente por aumentos de capacidad de producción. Al respecto, solicita que se profundice sobre este tema."
SOLO_METADATOS,2813,87671708adb0a3268da33a14e078073ba240fe989df2b0b6cd9c4c893dbb1929,2009-12-15,4088,Enrique Marshall Rivera,4089,Enrique Marshall Rivera,SUJETO_ROL_NOMBRE,,RPM-2009-12-15:T25,INICIO_EXPLICITO,,"El Consejero señor Enrique Marshall, en tanto, comenta que si bien hay una tendencia al alza, los distintos commodities tienen diferentes historias, ya que hoy día probablemente hay una fuerza muy grande tendiente a sustituir combustible en el mundo, que pone en perspectiva el movimiento del petróleo en adelante, mientras que el cobre parece muy dominado por el desarrollo de China y su importación desde esa economía."
SOLO_METADATOS,2986,c67843ec005e2c4237d17abe5ca4d210d8158bec6662c20d743f88d7060b9f3a,2010-03-18,4355,Sebastián Claro Edwards,4356,Sebastián Claro Edwards,SUJETO_ROL_NOMBRE,,RPM-2010-03-18:T27,INICIO_EXPLICITO,,"El Consejero señor Sebastián Claro llama la atención que, cuantitativamente hablando, el -0,2% de capital era el impacto en el trimestre y que si se tiene una caída del stock de capital de 2-3%, la elasticidad tiene que ser muy baja para llegar a ese -0,2%."
SOLO_METADATOS,3036,5bf137e41fcf6e2db1b7fd8cec27e237974fd8ea23877dc0dd5fcbd99c04dc9d,2010-04-15,4430,José De Gregorio Rebeco,4431,José De Gregorio Rebeco,SUJETO_ROL_SESION,,RPM-2010-04-15:T20,INICIO_EXPLICITO,,"El señor Presidente llama la atención sobre el peak que registraron las importaciones durante la tercera semana de marzo, ya que luego experimentaron una brusca caída."
SOLO_METADATOS,3059,aa3f6718fb185fec90ae4c4540deffa9c5fe69aedb2522835b479b1c4919a8b2,2010-04-15,4465,Sebastián Claro Edwards,4466,Sebastián Claro Edwards,SUJETO_ROL_NOMBRE,,RPM-2010-04-15:T54,INICIO_EXPLICITO,,"El Consejero señor Sebastián Claro alude a la inquietud expresada por el señor Marfán, manifestando que la compartía y que la habían discutido antes, pero que su lectura del tema de la inflación es que, efectivamente, si en vez del bimestre se considera el trimestre marzo, abril y mayo, la diferencia entre lo que se está suponiendo ahora y el IPoM es muy marginal. Recuerda que, originalmente, el supuesto que había sobre el efecto del terremoto en la inflación no necesariamente desaparecía el mes siguiente, sino que en dos meses o en el margen en tres meses y que, por lo tanto, lo que se está haciendo es correr ese mismo efecto en un mes, por lo que no hay un cambio estructural en la estimación respecto de lo que fue el impacto de la catástrofe."
SOLO_METADATOS,3131,2b2e5c99827186efa1ede163eeff250d07509d42d0fec09dfb550811656ee976,2010-06-15,4569;4570;4571,Sebastián Claro Edwards;Sergio Lehmann Beresi;José De Gregorio Rebeco,4570,Sebastián Claro Edwards,SUJETO_ROL_NOMBRE,,RPM-2010-06-15:T4,INICIO_EXPLICITO,,"El Consejero señor Sebastián Claro llama la atención que aun cuando el aumento que exhiben los CDS de los bancos norteamericanos durante la última semana es bastante significativo y muy similar al de los bancos europeos, la discusión no ha estado centrada necesariamente en la exposición de los bancos norteamericanos al nesgo soberano europeo o a los préstamos interbancarios europeos, sino que ha estado enfocada principalmente en los bancos de ese continente. Sobre el particular, pregunta qué podría estar explicando el aumento de los CDS de los bancos norteamericanos en este momento y si acaso la respuesta es que tienen mucha exposición a los bancos europeos en préstamos interbancarios."
SOLO_METADATOS,3131,2b2e5c99827186efa1ede163eeff250d07509d42d0fec09dfb550811656ee976,2010-06-15,4569;4570;4571,Sebastián Claro Edwards;Sergio Lehmann Beresi;José De Gregorio Rebeco,4571,Sergio Lehmann Beresi,SUJETO_NOMBRE,,RPM-2010-06-15:T5,INICIO_EXPLICITO,,"El señor Lehmann responde que, en su opinión, la exposición de los bancos norteamericanos es bastante limitada a lo que está ocurriendo en Europa, pero que, igualmente, se produce un cierto efecto de contagio. Agrega que, de hecho, la situación de los bancos americanos todavía sigue siendo frágil y que la estrechez de liquidez también se ha traducido, de alguna manera, en ios mercados americanos."
SOLO_METADATOS,3131,2b2e5c99827186efa1ede163eeff250d07509d42d0fec09dfb550811656ee976,2010-06-15,4569;4570;4571,Sebastián Claro Edwards;Sergio Lehmann Beresi;José De Gregorio Rebeco,4572,José De Gregorio Rebeco,SUJETO_ROL_NOMBRE,,RPM-2010-06-15:T6,INICIO_EXPLICITO,,"Con respecto al alza de los CDS, el Presidente, señor José De Gregorio, señala que debe tenerse presente que Europa venía registrando CDS más bajos y que luego experimentaron una fuerte alza. Destaca que con ese nivel, los bancos europeos enfrentan serios problemas y que los americanos simplemente colapsan."
